nodenumber,x-coordinate,y-coordinate,temperature,hole_size,leak_status
8576,-1.775760,1.260886,330.378228,20mm,1
8577,-2.444182,0.960078,298.929486,30mm,0
8578,-1.802328,1.184450,314.350956,40mm,1
8579,-0.018817,-2.833243,298.688612,20mm,0
8580,-0.008803,-1.669083,303.652072,40mm,0
8581,-1.229398,2.795842,329.199563,25mm,1
8582,-2.162170,0.075504,300.100236,40mm,0
8583,2.984402,-2.791573,301.602508,30mm,0
8584,-1.626612,-2.622537,341.041377,30mm,1
8585,1.556371,0.317201,301.799414,20mm,0
8586,-1.835377,-2.452714,301.145611,30mm,0
8587,1.160370,2.502274,296.600103,25mm,0
8588,2.031352,1.349637,304.355088,40mm,0
8589,0.934963,-0.401936,300.875989,40mm,0
8590,1.168924,-0.350716,300.138807,25mm,0
8591,-1.257885,0.842669,318.838337,40mm,1
8592,2.439734,0.131576,299.909827,40mm,0
8593,-1.258215,1.968330,301.253557,20mm,0
8594,-0.577555,-1.267999,306.759461,30mm,0
8595,0.149513,-1.560128,322.134395,30mm,1
8596,1.288616,2.850687,297.637533,25mm,0
8597,-2.955974,-2.250188,298.276939,30mm,0
8598,-0.181105,-1.617544,341.274582,20mm,1
8599,-0.661535,-0.068513,298.992394,30mm,0
8600,-2.842844,1.521079,334.123547,30mm,1
8601,2.805871,2.350720,330.581514,25mm,1
8602,-0.856588,2.751050,302.195751,20mm,0
8603,-2.236018,0.725374,338.303451,20mm,1
8604,0.325359,-2.968622,302.111507,40mm,0
8605,-0.269397,-1.328690,320.600460,40mm,1
8606,1.373793,0.908579,298.030997,30mm,0
8607,0.869783,0.333809,295.000000,30mm,0
8608,-1.474548,0.328361,331.647647,30mm,1
8609,-2.459191,1.716650,305.137606,40mm,0
8610,-2.037845,2.366792,299.699477,40mm,0
8611,0.461423,-0.044894,301.032505,20mm,0
8612,-1.981520,-1.140008,322.460674,30mm,1
8613,-2.601039,-0.811263,322.456031,20mm,1
8614,2.467471,-2.440530,301.626286,30mm,0
8615,-2.876321,0.045893,301.174767,40mm,0
8616,0.423969,-1.611635,334.900280,40mm,1
8617,-0.124050,-2.693294,297.636237,40mm,0
8618,1.153532,-0.244173,299.312655,40mm,0
8619,0.494140,-1.109327,312.500481,25mm,1
8620,-2.185051,1.488131,327.943437,40mm,1
8621,-1.090489,-2.738812,302.315613,25mm,0
8622,0.082993,1.053248,328.324904,30mm,1
8623,-0.064015,1.880060,297.370413,25mm,0
8624,1.626816,0.967592,300.924342,30mm,0
8625,-1.846751,0.024986,310.000000,30mm,1
8626,1.996621,-1.525647,330.056140,25mm,1
8627,1.657221,1.834302,335.444462,25mm,1
8628,2.205298,0.155621,300.322623,40mm,0
8629,-0.499980,1.463192,298.633589,40mm,0
8630,2.426795,-0.739523,312.864590,30mm,1
8631,-0.081584,-1.312335,331.805929,25mm,1
8632,1.423932,-2.912104,300.860195,20mm,0
8633,-2.241761,-1.008287,330.547206,30mm,1
8634,-0.948558,-0.936106,321.994984,40mm,1
8635,0.035900,-0.608152,303.870227,40mm,0
8636,1.371549,0.532120,310.000000,20mm,1
8637,-2.112870,-2.719945,300.462327,30mm,0
8638,2.827260,-0.265773,316.715285,30mm,1
8639,-2.908871,-1.600233,310.000000,20mm,1
8640,1.651407,-0.944454,301.673237,40mm,0
8641,0.016328,-2.690909,302.044204,40mm,0
8642,2.212396,1.691614,328.291295,20mm,1
8643,0.728901,-2.063053,310.715938,30mm,1
8644,2.983283,-0.524934,327.170983,40mm,1
8645,1.459159,-2.711143,296.959223,25mm,0
8646,0.888708,2.449732,295.593302,40mm,0
8647,-1.134106,-1.048900,303.438863,30mm,0
8648,-2.139339,0.923528,319.743318,20mm,1
8649,0.637209,0.532184,327.661268,30mm,1
8650,1.898910,-1.688342,333.487766,25mm,1
8651,1.253069,-0.803780,320.754187,20mm,1
8652,-1.563781,-0.492189,298.585543,40mm,0
8653,2.222403,0.349391,296.861938,20mm,0
8654,-2.458067,-1.731483,320.690096,40mm,1
8655,-2.231851,2.978933,301.075709,20mm,0
8656,-2.278508,-0.649525,322.310088,30mm,1
8657,0.666055,-2.512910,304.279005,30mm,0
8658,-1.747798,-0.566423,303.572123,30mm,0
8659,-1.696315,0.982247,318.005567,40mm,1
8660,2.145385,1.763704,302.102203,25mm,0
8661,-1.491706,-2.369926,324.836841,40mm,1
8662,-2.301554,-0.258606,301.480922,20mm,0
8663,-1.551021,-2.757895,302.531172,20mm,0
8664,-2.079378,-2.383790,299.369342,40mm,0
8665,1.456665,0.474959,318.549794,25mm,1
8666,-1.307793,-1.935363,303.032155,25mm,0
8667,1.957748,-2.234589,298.585321,20mm,0
8668,2.778688,-2.262747,298.579160,25mm,0
8669,-0.794304,2.183316,305.819873,40mm,0
8670,-1.707039,0.869372,303.304228,30mm,0
8671,2.716558,1.590374,299.484490,25mm,0
8672,-1.519535,1.578145,317.070511,25mm,1
8673,-0.674041,-0.445430,301.309387,20mm,0
8674,2.192254,1.934546,303.283478,25mm,0
8675,1.993897,-1.620358,339.350377,40mm,1
8676,-2.152535,-2.317570,342.267023,40mm,1
8677,-2.765961,-0.266599,297.530329,30mm,0
8678,-1.980844,0.988246,316.944051,25mm,1
8679,0.014651,-0.052593,301.258041,40mm,0
8680,2.261087,0.261263,301.679209,30mm,0
8681,-2.849873,0.246174,304.731628,20mm,0
8682,-0.259034,0.826544,315.473729,20mm,1
8683,1.420501,-1.706346,303.858915,25mm,0
8684,1.714761,-1.721538,314.888924,20mm,1
8685,-2.558034,0.269132,301.362872,25mm,0
8686,-0.653029,1.195314,319.842412,30mm,1
8687,-2.367745,-0.462171,328.052412,40mm,1
8688,-1.124518,2.466443,297.356816,40mm,0
8689,-1.695140,-1.185720,297.580321,20mm,0
8690,-1.578751,1.853124,326.931183,20mm,1
8691,1.321921,1.866707,304.154403,20mm,0
8692,-1.680154,0.752723,336.212138,30mm,1
8693,0.403507,-1.285006,322.303755,25mm,1
8694,-0.443712,-1.897042,319.494935,30mm,1
8695,2.572581,-0.019539,301.523675,30mm,0
8696,1.237002,-1.780072,300.114697,30mm,0
8697,2.408941,1.049542,310.000000,20mm,1
8698,-0.984517,-2.194569,299.576621,20mm,0
8699,-0.425777,1.408477,310.000000,30mm,1
8700,1.989441,-0.782870,331.615623,30mm,1
8701,-2.293691,2.496665,300.983998,30mm,0
8702,2.030425,-1.631636,344.762829,25mm,1
8703,1.565792,2.733018,338.293592,25mm,1
8704,2.921261,-1.186504,301.029341,20mm,0
8705,-0.854431,-0.214017,303.927332,25mm,0
8706,2.675066,-1.693626,300.658945,30mm,0
8707,0.460919,2.468367,298.823084,40mm,0
8708,0.911721,1.036798,351.626191,25mm,1
8709,-1.464479,0.966569,316.577669,20mm,1
8710,1.463457,-0.756432,327.165107,20mm,1
8711,1.728165,-0.320806,331.926395,40mm,1
8712,-1.568244,-1.138484,298.626801,25mm,0
8713,-0.154823,1.533462,329.065011,20mm,1
8714,-2.966580,2.959057,302.433584,20mm,0
8715,-1.084707,0.347669,298.015927,30mm,0
8716,-1.977987,-0.676684,331.639621,30mm,1
8717,-1.315498,-1.825704,329.099822,40mm,1
8718,-2.095587,0.801108,300.722218,20mm,0
8719,2.221110,-0.277942,325.973219,30mm,1
8720,-1.883010,-2.246033,299.750319,40mm,0
8721,1.364384,-0.775736,301.487388,40mm,0
8722,-2.808691,-2.543400,298.507671,20mm,0
8723,0.217154,-0.305111,304.076757,20mm,0
8724,0.872811,-2.731366,300.649555,20mm,0
8725,-1.410959,0.613394,310.000000,40mm,1
8726,-0.299855,-1.003859,297.233665,25mm,0
8727,-0.301769,1.815845,300.584167,25mm,0
8728,1.981412,0.179997,324.438788,40mm,1
8729,-1.356818,1.164374,298.900093,30mm,0
8730,-2.676679,2.892542,301.105098,40mm,0
8731,-0.279287,-0.798718,332.830863,40mm,1
8732,1.141737,-2.999711,299.312402,40mm,0
8733,-1.185202,2.152189,301.646653,20mm,0
8734,1.452869,1.376150,334.002198,20mm,1
8735,1.914258,-2.708101,328.423035,40mm,1
8736,2.294086,1.971308,298.490530,20mm,0
8737,-2.650993,-0.766528,299.300279,25mm,0
8738,-2.538597,1.280941,330.816285,40mm,1
8739,1.753302,1.548775,295.596740,25mm,0
8740,2.052757,-1.441200,302.251068,40mm,0
8741,-1.501159,-0.921315,321.857498,30mm,1
8742,1.328794,-1.038249,300.631155,40mm,0
8743,-2.539452,-2.974875,303.444539,20mm,0
8744,0.851165,-0.531091,300.924468,30mm,0
8745,2.011424,0.080354,301.380334,40mm,0
8746,-0.986807,2.465367,335.727978,30mm,1
8747,2.490334,2.292303,300.297015,30mm,0
8748,1.518246,2.530747,304.685782,30mm,0
8749,-2.002890,-1.003623,297.142992,40mm,0
8750,-1.761271,-2.102980,298.031485,25mm,0
8751,-2.548916,1.500133,298.775094,20mm,0
8752,-1.879602,-0.924303,301.219934,25mm,0
8753,-1.489269,-0.778079,300.565315,30mm,0
8754,-1.754282,-0.474513,327.272330,20mm,1
8755,-2.944766,-1.798674,296.830837,20mm,0
8756,-1.747163,2.683228,299.909903,25mm,0
8757,-1.189791,0.945947,336.320058,40mm,1
8758,1.402241,1.089085,331.556460,40mm,1
8759,-0.540487,0.542014,299.421501,20mm,0
8760,0.984073,-0.969793,304.220189,25mm,0
8761,-2.209280,-2.266595,299.743534,30mm,0
8762,2.841453,-1.377202,321.208142,25mm,1
8763,-2.192234,1.455839,303.220132,20mm,0
8764,-1.280883,1.815842,302.573824,40mm,0
8765,0.288720,-0.281911,298.555153,25mm,0
8766,2.439678,-0.953384,302.365663,25mm,0
8767,1.245137,-2.812951,298.685275,30mm,0
8768,-0.454890,-0.319868,301.895861,20mm,0
8769,1.372668,-1.058818,304.590839,20mm,0
8770,-1.430116,-2.594191,300.278709,20mm,0
8771,-2.694139,-0.760328,297.810367,20mm,0
8772,1.438153,0.288687,327.633372,20mm,1
8773,1.871170,1.313442,299.878261,30mm,0
8774,1.317772,1.869525,329.115973,20mm,1
8775,-1.927288,0.127943,322.787864,25mm,1
8776,2.508654,1.714092,304.900917,30mm,0
8777,0.542246,2.699825,340.937122,30mm,1
8778,2.440013,-0.548370,301.659548,25mm,0
8779,0.118370,-1.102298,339.692369,20mm,1
8780,1.784556,0.950711,305.616768,30mm,0
8781,-0.040515,0.474779,295.239470,25mm,0
8782,2.966581,0.912650,299.051359,30mm,0
8783,-0.743792,-0.256950,301.177760,20mm,0
8784,1.089640,-1.174480,302.809499,30mm,0
8785,0.286720,-0.896544,330.140586,20mm,1
8786,0.043911,-2.222678,297.776545,30mm,0
8787,0.356413,-2.725342,303.900206,20mm,0
8788,-2.040364,2.022017,300.803776,30mm,0
8789,-1.138149,0.020071,301.398656,20mm,0
8790,-0.697777,-2.123376,301.425507,30mm,0
8791,-0.024941,-0.623263,298.035144,30mm,0
8792,0.070557,-0.845753,317.221662,40mm,1
8793,1.173388,0.746626,336.053343,25mm,1
8794,-0.768423,-1.803812,301.250122,40mm,0
8795,0.013170,0.572310,298.233685,20mm,0
8796,-1.004253,1.354186,297.136927,40mm,0
8797,-0.676722,2.798872,298.332850,40mm,0
8798,0.423865,2.305167,301.920880,20mm,0
8799,2.641381,0.452845,299.499458,20mm,0
8800,-2.830412,-2.910538,302.292063,25mm,0
8801,-0.235767,-2.548126,301.896386,40mm,0
8802,-1.516614,2.224499,300.936115,25mm,0
8803,1.915710,1.789879,304.403846,25mm,0
8804,-2.318175,-0.150406,327.487786,20mm,1
8805,-2.909800,-2.248645,305.136230,25mm,0
8806,-2.964085,-0.570782,327.810942,30mm,1
8807,-1.231058,0.616885,305.030675,20mm,0
8808,1.645768,-2.538242,338.658680,20mm,1
8809,-0.157787,1.490813,310.000000,20mm,1
8810,-2.787727,-0.395018,323.858898,20mm,1
8811,2.590731,0.137924,300.171252,40mm,0
8812,0.875646,-0.863479,310.000000,20mm,1
8813,-1.718353,0.571159,326.420942,25mm,1
8814,1.637041,1.819023,296.778737,25mm,0
8815,0.354406,-1.409739,302.335340,30mm,0
8816,0.711304,-0.899826,322.231189,25mm,1
8817,-0.818222,2.830692,302.010127,20mm,0
8818,-0.986659,1.229836,325.348464,40mm,1
8819,0.339359,2.313413,326.161795,25mm,1
8820,-0.925415,-0.435062,301.957990,40mm,0
8821,-1.709489,-1.368836,300.463656,40mm,0
8822,-2.731949,-2.457107,307.113247,25mm,0
8823,0.508728,2.962019,297.943167,25mm,0
8824,1.688941,-2.090473,300.380114,25mm,0
8825,-2.325702,-0.913573,301.992617,40mm,0
8826,0.843067,0.427944,310.757875,20mm,1
8827,-2.607983,-0.354763,310.446355,40mm,1
8828,0.428109,-2.100138,296.409987,25mm,0
8829,1.120556,-2.649124,306.578741,30mm,0
8830,0.824415,1.810955,302.713974,25mm,0
8831,0.900826,0.766188,319.480682,25mm,1
8832,0.998560,0.496329,297.400980,30mm,0
8833,0.828019,0.772328,302.942329,25mm,0
8834,-1.443018,0.827389,312.906180,25mm,1
8835,0.901034,0.321174,298.396422,30mm,0
8836,1.294950,2.454195,299.436093,40mm,0
8837,1.899199,0.619448,302.888762,30mm,0
8838,2.638960,-1.499196,300.528958,30mm,0
8839,0.612597,2.130564,302.056212,25mm,0
8840,-1.288586,-2.942087,317.746223,25mm,1
8841,-1.112644,-1.714199,319.448290,25mm,1
8842,-1.720591,-2.456881,300.219672,30mm,0
8843,-0.854596,-1.335603,315.169688,25mm,1
8844,2.884899,0.760290,304.747530,20mm,0
8845,1.000242,0.256069,300.731288,25mm,0
8846,0.534839,-2.923636,303.496816,20mm,0
8847,-2.053172,0.936978,332.807484,30mm,1
8848,-1.446211,-1.917348,300.636081,30mm,0
8849,0.229748,-2.912479,310.000000,20mm,1
8850,1.655324,2.071716,321.493234,25mm,1
8851,0.625827,0.780112,304.275480,20mm,0
8852,-0.495534,-1.667353,301.012784,40mm,0
8853,0.868354,2.132870,303.256229,25mm,0
8854,2.676013,1.271422,301.537315,25mm,0
8855,-2.550625,-2.363038,302.481418,30mm,0
8856,2.645994,-1.313609,299.922250,25mm,0
8857,1.138045,1.318355,307.063531,30mm,0
8858,1.501258,0.320971,310.000000,25mm,1
8859,1.534931,-2.070128,310.000000,25mm,1
8860,-0.906030,-0.276880,302.678175,40mm,0
8861,0.506921,0.154273,302.832162,25mm,0
8862,-0.783981,0.167977,320.365490,25mm,1
8863,-2.100619,-1.187241,329.715476,40mm,1
8864,-2.648228,-2.101935,296.509506,20mm,0
8865,-0.359499,0.273016,302.231960,25mm,0
8866,-2.442580,0.990939,319.107315,40mm,1
8867,-2.040350,-0.006762,336.812143,30mm,1
8868,1.620068,-0.843171,302.306917,20mm,0
8869,-2.571891,1.327023,327.174459,40mm,1
8870,2.512960,-2.119533,315.201961,40mm,1
8871,-1.621327,1.908234,311.804068,20mm,1
8872,2.904537,-1.246506,295.575806,40mm,0
8873,-1.554121,1.330376,329.212404,25mm,1
8874,0.001590,-0.775094,313.554572,40mm,1
8875,2.374207,-1.053296,298.069294,25mm,0
8876,2.291746,-2.163119,302.081108,25mm,0
8877,-1.119148,0.990465,300.899488,25mm,0
8878,-2.333685,1.336572,303.546344,20mm,0
8879,-0.287387,1.904886,295.000000,30mm,0
8880,-1.166145,-0.705222,321.666936,25mm,1
8881,0.638747,1.532034,299.635095,30mm,0
8882,-1.788914,0.657331,302.686248,25mm,0
8883,-2.686388,1.113232,295.000000,40mm,0
8884,-1.637809,0.320355,303.023855,25mm,0
8885,-0.827327,2.187698,308.000000,25mm,0
8886,-1.418931,2.413848,299.342270,25mm,0
8887,1.515461,1.129739,321.470214,20mm,1
8888,0.336899,-0.268109,322.986168,20mm,1
8889,-1.010441,0.838984,327.370840,25mm,1
8890,0.956279,-1.350425,326.658964,25mm,1
8891,2.275268,0.702027,343.902380,40mm,1
8892,1.123756,-0.373259,297.961598,40mm,0
8893,-0.318755,1.667910,298.647443,20mm,0
8894,1.206743,0.880668,347.487464,25mm,1
8895,-1.716081,-0.210401,328.419020,25mm,1
8896,-1.814216,-0.982120,325.760463,20mm,1
8897,1.919337,-0.986315,315.083989,20mm,1
8898,-0.839641,-0.132796,296.126096,30mm,0
8899,-2.462152,-1.197479,303.080276,25mm,0
8900,-0.461139,2.518588,301.149857,30mm,0
8901,2.917499,2.999406,302.600140,25mm,0
8902,-0.547977,0.663196,315.387256,40mm,1
8903,2.561644,-0.997011,301.235441,20mm,0
8904,2.292011,0.406782,301.537296,40mm,0
8905,-2.603324,-1.127791,314.918552,25mm,1
8906,-0.732064,-0.644988,299.391879,40mm,0
8907,2.514836,-1.456426,320.354849,20mm,1
8908,-1.700752,-0.629867,317.866960,40mm,1
8909,2.096678,-2.730019,301.709378,20mm,0
8910,2.099469,-1.705659,301.886016,30mm,0
8911,-1.374106,1.059161,315.285312,40mm,1
8912,1.476360,-1.971883,310.000000,30mm,1
8913,-1.883212,-1.412615,315.757843,20mm,1
8914,1.341390,0.134640,320.220118,30mm,1
8915,0.780220,0.738002,321.110841,40mm,1
8916,-1.825050,-2.216256,299.166522,20mm,0
8917,-2.564551,2.101906,296.316397,25mm,0
8918,-0.061284,-1.681492,301.443243,25mm,0
8919,-0.999658,0.805077,322.491755,25mm,1
8920,-1.555519,-0.065025,303.595367,30mm,0
8921,2.695505,0.058081,300.319188,40mm,0
8922,2.993602,1.644026,298.151721,30mm,0
8923,1.410744,-0.781066,333.592809,40mm,1
8924,2.397289,-1.071148,311.822916,25mm,1
8925,-2.730598,-2.359694,299.290774,30mm,0
8926,-2.167106,1.564378,319.404193,30mm,1
8927,-2.730113,-2.824855,301.116800,40mm,0
8928,-2.671366,0.379251,342.567790,30mm,1
8929,-1.750318,1.315136,301.460595,40mm,0
8930,-1.424438,1.998736,317.226203,40mm,1
8931,1.751439,0.498112,305.959084,30mm,0
8932,1.669590,-1.213333,344.603490,30mm,1
8933,-2.618391,0.310128,306.811683,25mm,0
8934,-1.724592,1.194140,328.191718,25mm,1
8935,-2.403352,-1.540967,302.223436,25mm,0
8936,-0.950052,0.650067,301.506554,20mm,0
8937,-1.360777,-1.428148,319.846740,20mm,1
8938,-0.274376,1.317350,303.653141,40mm,0
8939,1.030676,-0.633953,302.557718,30mm,0
8940,0.642032,0.587856,317.920335,20mm,1
8941,-1.275091,1.470960,312.521305,40mm,1
8942,-2.825826,0.440064,302.540139,40mm,0
8943,-0.608045,-1.621221,300.459249,30mm,0
8944,-1.855325,-2.575699,336.287658,40mm,1
8945,0.794393,-1.299254,328.087873,25mm,1
8946,2.634406,1.792699,301.205710,25mm,0
8947,-2.751016,-1.067595,299.548379,40mm,0
8948,-1.518233,2.157872,304.258195,40mm,0
8949,0.526346,-0.566832,310.000000,20mm,1
8950,-0.489663,-0.853133,298.065300,30mm,0
8951,0.248446,-2.075130,297.072810,30mm,0
8952,1.868671,1.726130,302.940007,40mm,0
8953,2.748708,-1.677324,305.387333,40mm,0
8954,-2.344919,-1.754405,302.368826,20mm,0
8955,1.023082,-0.927033,325.713615,25mm,1
8956,-0.188421,0.363610,321.373327,40mm,1
8957,-2.020581,-1.649909,346.120066,25mm,1
8958,0.749054,0.581551,302.352627,25mm,0
8959,0.630429,1.131776,299.464641,30mm,0
8960,0.219215,-0.279879,296.510967,30mm,0
8961,-1.311447,0.628745,325.362428,30mm,1
8962,-1.104171,-1.658776,302.181921,30mm,0
8963,1.427706,-0.837153,302.305356,40mm,0
8964,-2.934022,1.907048,300.099446,20mm,0
8965,2.599705,-0.341510,339.218738,20mm,1
8966,1.471718,0.672861,344.981201,25mm,1
8967,-1.717533,0.767599,299.597398,30mm,0
8968,0.968832,-0.853821,297.131896,25mm,0
8969,1.886903,-1.781726,313.166785,20mm,1
8970,2.733763,-1.427999,330.750270,20mm,1
8971,-1.153375,0.681827,299.526821,25mm,0
8972,-1.766809,0.658222,304.994248,20mm,0
8973,2.240601,0.730631,322.362050,40mm,1
8974,-2.981793,1.265967,295.969129,30mm,0
8975,-2.059969,-1.275326,296.891827,30mm,0
8976,0.997996,0.257729,336.053097,20mm,1
8977,1.318528,2.316063,336.413502,30mm,1
8978,-1.935427,0.270162,302.657203,40mm,0
8979,1.889638,1.668151,297.582155,25mm,0
8980,1.233379,1.972934,300.675523,25mm,0
8981,-1.305267,-1.515804,310.000000,20mm,1
8982,-2.781397,0.339012,324.642799,30mm,1
8983,-1.340705,-0.506232,327.758583,30mm,1
8984,-0.003227,1.353933,304.525781,40mm,0
8985,-2.240839,-2.706950,305.872408,30mm,0
8986,0.777570,0.680853,321.545473,30mm,1
8987,-0.741114,1.065514,322.481105,20mm,1
8988,0.563156,1.491514,302.213985,25mm,0
8989,1.044383,0.514920,327.507116,20mm,1
8990,1.609325,0.854721,317.968361,25mm,1
8991,0.997684,1.200622,313.834461,30mm,1
8992,-1.521772,0.044061,300.905268,20mm,0
8993,-2.471968,0.766875,304.798445,30mm,0
8994,-1.687717,-2.640340,302.893738,20mm,0
8995,2.818168,-1.442136,351.618846,40mm,1
8996,0.713505,1.431112,333.737650,40mm,1
8997,0.679022,2.212807,300.141985,30mm,0
8998,1.280176,-0.153307,301.644989,20mm,0
8999,1.530410,1.191712,316.429682,30mm,1
9000,-2.576840,1.045472,310.000000,40mm,1
9001,0.159506,-1.962017,328.709200,40mm,1
9002,0.177739,2.783062,321.414288,30mm,1
9003,-2.003138,-0.195679,313.516377,20mm,1
9004,-1.292075,1.453342,341.843125,40mm,1
9005,1.721176,-1.153033,298.074532,40mm,0
9006,-0.558277,2.437651,300.135866,20mm,0
9007,-2.863879,2.586134,299.260798,20mm,0
9008,2.667727,-1.135943,348.125542,25mm,1
9009,-2.121441,-0.538107,299.166345,30mm,0
9010,-1.280486,2.470716,301.394959,30mm,0
9011,2.967572,1.621148,334.816450,40mm,1
9012,1.667266,0.002150,301.273929,25mm,0
9013,-2.363437,2.403397,301.624188,25mm,0
9014,-2.690872,-0.482801,327.366882,25mm,1
9015,-0.173404,-1.990987,330.596449,20mm,1
9016,1.648341,1.030636,303.055856,40mm,0
9017,2.652349,-1.210365,298.709198,40mm,0
9018,-2.837424,-1.668167,303.339196,25mm,0
9019,2.682715,-1.792113,298.847442,30mm,0
9020,2.782866,-2.502909,332.056373,30mm,1
9021,-1.628526,-0.178783,310.742789,30mm,1
9022,-0.060893,2.922383,303.160393,25mm,0
9023,2.523242,-1.027700,336.856638,40mm,1
9024,0.957198,1.017684,318.482652,20mm,1
9025,1.582099,2.740956,299.271096,20mm,0
9026,-2.861122,1.272795,302.708543,20mm,0
9027,1.792631,2.671139,304.980062,20mm,0
9028,2.743335,-1.471335,334.882195,25mm,1
9029,-0.368755,0.244057,337.694190,30mm,1
9030,-1.577512,-2.173240,301.755676,40mm,0
9031,-0.935450,0.123263,301.098618,25mm,0
9032,1.741902,-2.469493,333.316068,30mm,1
9033,-2.636580,-1.780754,303.016189,25mm,0
9034,-0.369458,-1.131543,341.266523,20mm,1
9035,-0.609734,-1.085428,302.772786,30mm,0
9036,1.480959,-0.526365,301.392598,30mm,0
9037,-1.850380,-1.393577,299.709934,30mm,0
9038,2.909732,-2.154805,327.990911,30mm,1
9039,1.563188,0.149090,300.996675,25mm,0
9040,0.460276,-2.130012,328.055026,40mm,1
9041,-1.691980,1.042719,327.279373,25mm,1
9042,-2.437951,-0.793705,302.031952,30mm,0
9043,1.641704,-1.375870,329.560742,40mm,1
9044,-1.910310,-0.880758,315.480216,40mm,1
9045,0.462340,-1.695723,324.119554,40mm,1
9046,0.201748,-2.367206,303.970155,30mm,0
9047,0.400646,2.523378,330.189940,25mm,1
9048,2.060567,1.570456,296.227006,25mm,0
9049,-2.553022,1.138542,318.328207,40mm,1
9050,1.169047,-1.065080,311.751038,20mm,1
9051,0.635701,-0.112539,301.403784,25mm,0
9052,2.975139,2.383780,298.846391,20mm,0
9053,2.068896,-1.436730,305.709528,20mm,0
9054,0.283392,0.881376,300.076457,25mm,0
9055,-1.000775,1.202855,304.643595,20mm,0
9056,-1.240030,1.772299,301.727178,20mm,0
9057,2.674498,-1.122483,297.855330,30mm,0
9058,-2.569327,-1.982974,301.291346,40mm,0
9059,2.238318,-1.479994,317.672880,25mm,1
9060,-1.307277,-0.041036,322.436068,25mm,1
9061,-0.961555,-0.677334,304.115147,40mm,0
9062,-2.124867,-1.453176,306.060071,25mm,0
9063,-0.350960,0.109110,296.846048,30mm,0
9064,-0.053881,-1.075599,297.603565,25mm,0
9065,-1.233307,-0.689414,300.817928,30mm,0
9066,2.136922,-2.404574,301.244533,25mm,0
9067,-1.232284,-2.914108,303.382813,40mm,0
9068,0.616510,-1.937309,322.223643,25mm,1
9069,-2.246701,2.780880,298.463101,30mm,0
9070,1.469940,-1.341190,310.000000,20mm,1
9071,1.970178,1.920211,332.484033,25mm,1
9072,0.905830,1.947102,300.174775,40mm,0
9073,1.212756,1.026213,332.452813,30mm,1
9074,-1.964967,-2.269561,304.033097,20mm,0
9075,-0.121079,2.202611,302.668486,20mm,0
9076,1.201125,1.957615,300.318933,25mm,0
9077,-1.021178,1.918814,303.281648,30mm,0
9078,-2.041287,-0.701770,298.755145,20mm,0
9079,0.263108,1.209167,317.168302,40mm,1
9080,-1.216196,-0.176751,298.851502,30mm,0
9081,1.912517,2.236284,332.468867,40mm,1
9082,-1.962202,1.415874,329.681181,30mm,1
9083,1.545550,-1.140835,300.777130,30mm,0
9084,-2.806558,1.510236,300.352290,40mm,0
9085,-1.726567,-2.157591,329.354313,20mm,1
9086,-0.475439,1.240166,300.537808,40mm,0
9087,1.276308,2.291926,299.717182,40mm,0
9088,2.306384,2.186098,297.999089,25mm,0
9089,-1.900814,-2.258222,302.264231,20mm,0
